Danne han boazu válljestalláge geasset álbmámus šattuid ja šaddoosiid , mat 	addet 	eanemus eallámuša . ¶
( markogjengen ) 	ADDET 	GAL VISSA RUOVTTOLUOTTA : Dát nuorat eai divtte sámi vašálaččaid duolbmut šat iežaset . ¶
Bálkkašumi supmi šaddá 50.000 ruvnnu jus buot mediafitnodagat 	addet 	iežas oasi bálkkašupmái . ¶
Maiddái lea politihkka amas sidjiide , árvala Nystad gii guit lea sihkar ahte skuvlaválggat 	addet 	gova makkár duohta válggat šaddet . ¶
Muitalusat 	addet 	midjiide jurddašeami ja leat sihke boagusteami , čierruma ja oahppama deaŧalaš reaiddut , lohket lágideaddjit . ¶
– Doaivumis min evttohusat 	addet 	ođđa návccaid Finnmarkku kultuvra eallimii , muhto dehttalas lea fylkkapolitihkkárat geat loahpas loahpas mearridit ahte galget go min evttohusat ollašuvvat , lohká Rust . ¶
, 	addet 	váikkuha vejola vuo a buot almmola areála á iid meannudemiin , ja dat leat dat mat addet loahpala an dahje mearrideaddjjin das movt Finnmárkku opmodat geavaha areálaid , jienastan njuolggadusaid bokte stivrras . ¶
Norgga suohkanat 	addet 	jurdilkeahttá lobiid 93 proseantta mohtorjohtálemiide meahcis . ¶
Norggas ii sáhte beatnaga ja bussá vuovdit diskkas elliidrámbuvrris , muhto leat mánga earálágan eallit maid dávjá 	addet 	skeaŋkan riegádanbeivviid ja juovllaid . ¶
Persen muitala ahte ollusat eai ádde manne eiseváldit 	addet 	lobi hukset 15 barta suodjaluvvon guvlui , muhto báikkiolbmuid eai suova viežžamis maide iežaset eatnámiin , ja guhkkin eret hukset . ¶
Presideanta berrešii baicca bargat dan badjelii ahte stáhta eiseváldit 	addet 	eambbo ruđa sámegiela nannemii , iige addit dakkar signálaid eiseváldiide ahte áššebáhpiriid jorgaleapmi lea dušši bargu , roaškkala Trosten . ¶
geat 	addet 	fas stuorra vejolašvuođaid dinet ruđaid . ¶
– Njuolggadusat 	addet 	buhtadusaid daidda geat ekonomalaččat vaháguvvojit viiddideami dihte . ¶
JÁVKAT : Orca Divttasvuona Geir Skogvoll sihta eiseváldiid jávkkadit dákkár stuorra guollefatnasiid , muđui nohket sallihit ja nu maiddái mannet fáhkasat mat 	addet 	ollu doaimmaid báikalaš olbmuide . ¶
	Addet 	lobi garraseappot bivdit jávriid ¶
Eanandoallodepartemeanta dáhttu dál Boazodoalloháldduhusa geahččat ahte galgá go gáibidit máksit ruovttoluotta nuppástuhttin bálkkaid daid nuppásteaddjiid geat 	addet 	doaluid eará fulkkiide go árbbalaččaide . ¶
Prográmmat 	addet 	konkrehta vejolašvuođaid iešguđetge beliide , ollu guovlluin sajiin ássanguovllus , nannet ovttasbarggu riikarájiid badjel . ¶
Eambbosat ahte eambbosat 	addet 	geassádigoahtin signálaid petroleumdoaimma dihte Lofotenis . ¶
Sihke boazodoalloealáhusaorganisašuvnna ávvogirjjit , ja Stuorradiggedieđáhusat ja Sturradiggeproposišuvnnat 	addet 	gova , ahte nissonolbmot barget aivve seamma bargguid go dievddut , dahje ahte nissonolbmot eaiba leatge mielde boazodoallobargguin . ¶
Guovdageainnu RV oaivvilda leat govttolaš gáibádussan Stuoradiggi ja ráđđehus 	addet 	midjiide suohkanpolitihkkariidda govttolaš rámmaid maid siskkobealde beassat doaimmahit iežamet doaimma . ¶
Mun lean hui ilus go BB ja SG doarjjuiga mu árvalusa oažžumis doaimmaid sis-finnmárkui mat 	addet 	vejolašvuođaid , muhto dáđi bahabut jienasti Sámi albmotbellodat , ovddadusbellodat , guovddašbellodat ja olgesbellodat vuostá min árvalusa cegget Sámi dáiddaskuvlla . ¶
Das lea earaide vattis ipmirdit ja lagamuuccaide vattis 	addet 	. ¶ERR
Finnmákku luonddugáhttensearvi guorahalai mo gielddat 	addet 	bievlavuodjenlobiid . ¶
Finnmárkku luondugáhttensearvvi lahttu Dag Elvin lea čohkkán eahketbottaid buot Finmmárkku gielddaid áššebáhppiriid ja guorahallan man vuođul ja man ollu bievlavuodjenlobiid dat 	addet 	. ¶
Kárten fuopmášahttá man luvvosit gielddat 	addet 	earánomaš vuodjenlobiid , vaikko bievlavuodjen rievtti mielde lea gildojuvvon . ¶
Dasa lassin 	addet 	bargosajit vearrosisaboađu gildii . ¶
Son imaštallá manne son SVT hoavddat 	addet 	guovttelágan dieđuid . ¶
Sierraoahpahusa 	addet 	dal Suoma skuvllain olu álkibut maiddái uhcit oahppanváttisvuođaide , dieđiha NRK Sámi Radio . ¶
Čuovvovaččat Sámediggi dáidá bovdet su dievasčoahkkimii , Sámi girječállit 	addet 	” Mu vuosttaš duhát sáni ” , Boaresbartniid Searvi merke alddu su nammii ja Duodji Instituhtta skeŋke gávtti – juo dieđusge - Guovdageainnu gávtti sutnje . ¶
Sámiid organisašuvnnat fylkkas , leat sii geas leat buorimus dovddiidus báikkálaš dásis , ja geat 	addet 	konferánsii dehálaš mihttodallamiid . ¶
NSR maid čujuha dasa ahte Sámi Ovdanánahttinfoandda njuolggadusat 	addet 	vejolašvuođa doarjut doaimmaid mat leat foandda doaibmaguovllu olggobealde , jus dát doaibma nanne sámi giela ja kultuvrra . ¶
sámi dáidaga ja duoji ovdánahttin ja gelbbolašvuođaguovddáš – mii ovdánahttá neahttaportála gos vuvdet iešguđetgelágan gálvvuid ja 	addet 	dieđuid daid birra . ¶
Presideanta berrešii baicca bargat dan badjelii ahte stáhta eiseválddit 	addet 	eambbo ruđa sámegiela nannemii , iige addit dakkár signálaid eiseválddiide ahte áššebáhpiriid jorgaleapmi lea dušši bargu , roaškala Trosten . ¶
Dasa lassin 	addet 	bargosajit vearrosisaboađu gildii . ¶
Ja maid dieđusge ođđa rusttegiiguin , mat 	addet 	ođđa vejolašvuođaid . ¶
Oahpat eanet , mátkki bokte muhtin amas guvlui , amas riikka oktavuođa bokte , dahje olbmuid oktavuođa bokte , geat 	addet 	dutnje ođđa duohtavuođaipmárdusa . ¶
Olgoriikkalaččat , ráđđeaddit ja sii geat oaiviliid ovdánahttet 	addet 	dutnje ođđa perspektiivva boahtteáiggi plánedettiin . ¶
Juovlamánu 29. beaivvi : Ráissa joatkkaskuvlla oahpaheaddjit 	addet 	1500,- . ¶
JÁVKAT : Orca Divttasvuona Geir Skogvoll sihtá eiseválddiid jávkkadit dákkár stuorra guollefatnasiid , muđui nohket sallihat ja nu maiddái mannet fáhkasat mat 	addet 	ollu doaimmaid báikkálaš olbmuide . ¶
Čuovvovaččat Sámediggi dáidá bovdet su dievasčoahkkimii , Sámi girječállit 	addet 	” Mu vuosttaš duhát sáni ” , Boaresbártniid Searvi merke álddu su nammii ja Duodje Instituhtta skeŋke gávtti – juo dieđusge - Guovdageainnu gávtti sutnje . ¶
NSR maid čujuha dasa ahte Sámi Ovdánahttinfoandda njuolggadusat 	addet 	vejolašvuođa doarjut doaimmaid mat leat foandda doaibmaguovllu olggobealde , jus dát doaibma nanne sámi giela ja kultuvrra . ¶
Du filosofalaš oaivilat , maid ovdanbuvttát , illudit du ja 	addet 	optimismma . ¶
Dat 	addet 	smávva ja duhtameahttumis bohtosiid . ¶
Persen muitala ahte ollusat eai ádde manne eiseválddit 	addet 	lobi hukset 15 barta suodjaluvvon guvlui , muhto báikkiolbmuid eai suova viežžat maidege iežaset eatnamiin , ja guhkkin eret hukset . ¶
raporterema oktavuođas friddja organisašuvnnat dávjá 	addet 	iežaset ¶
Sihke boazodoalloealáhusaorganisašuvnna ávvogirjjit , ja Stuorradiggedieđáhusat ja Sturradiggeproposišuvnnat 	addet 	gova , ahte nissonolbmot barget aivve seamma bargguid go dievddut , dahje ahte nissonolbmot eaiba leatge mielde boazodoallobargguin . ¶
– Dat 	addet 	eambbo vuostálasvuođaid go ivdnás govat . ¶
Buot dát 	addet 	ođđa ja buoret eavttuid go nealgudanáiggis gáhttet , nannet ja ovddidit sámi giela , kultuvrra ja servodaga . ¶
Son deattuha gal ahte sii 	addet 	siskkáldasoahpahusa bargiide ja journalistaohppiide . ¶
Muhto sáhttá go Stuoradiggi bivdit olbmuin neavvaga ja de áibbas vajalduhttit dan neavvaga maid olbmot 	addet 	? ¶
“ Sámi ” diggegottis leat sámegielat duopmárat , mat 	addet 	eanet riektesihkarvuođa go jus dulkkaid fertejit geavahit Nuorta - Finnmárkku diggegottis . ¶
	Addet 	dieđu Karen Elle Gaupii , Sámi instituhtta , Bredbuktnesveien 50 , N-9520 Guovdageaidnu . ¶
Girjjáža maid munnje 	addet 	? ¶
Don sáhtát oahppat vuoruhit ja dainna lágiin ahte dajat juo daidda bovdehusaide mat 	addet 	dutnje eanemus suohttasiid . ¶
Dát árvosánit lea dat maid oahpaheaddjit skuvllain 	addet 	ohppide . ¶
Das maid divvo gažaldahkan ahte váikkuhit go návdevahátmávssut bohccuid vuovdimii , go stuorra vahátdieđiheamit 	addet 	stuora vahátmávssuid boazodolliide . ¶
	Min Aigi – ¶
( govvateaksta 2 ) IVNNIT MAT 	ADDET 	DOAIVAGA : Marry hálida addit doaivaga olbmuide geain leamaš lossa áigi . ¶
Makkár ipmáša árvvuidson dán áigge váhnemat 	addet 	mánáidasaset ! ¶
Ássanovttadagat 	addet 	ohcama ássanovttadat rehketdoallái . ¶
Sii geat sáddejit govaid Deanu gildii , 	addet 	maiddái vuoigatvuođaid Deanu gildii geavahit govaid go ovddidit Deanu gieldda . ¶
Dál go fatnasat galget čullot vai 	addet 	eriid skiipaeaiggátkapitalisttaide . ¶
Oljo- ja gássadoaimmat 	addet 	stuorra vejolašvuođaid ealáhusovddideapmái . ¶
Ja lea váttis ipmirdit makkár ulbmil sámediggeráđis lea go 	addet 	boasttu dieđuid dievasčoahkkimii dákkár dili birra maid lea álki duođaštit . ¶
Mis lea sis-fápmu šaddan ja mis leat šaddan máŋga oavssi olggos mat 	addet 	ollu vejolašvuođaid . ¶
1. - Oažžu dadjat ahte heasttat leat mu buoremus ustibat , danne go dat 	addet 	munnje daid buot buoremus vásáhusaid , lohká Anne Guttormsen , Deanu vuodjin- ja riidensearvvi jođiheaddji . ¶
– Heasttat 	addet 	munnje máilmmi čáppa luondduvásáhusaid . ¶
Walesa várás mearriduvvui giellaláhka 1993:s ( Norgga beale sámi giellaláhka 1992:s ) , mii addá sullii seamma vuoigatvuođaid go sámilága giellanjuolggadusat ( sámi giellaláhka ) 	addet 	, muhto kymrigiella ii leat almmolaš giellan miehtá Englándda , nugo sámegiella lea Norggas . ¶
Organisašuvnnat doaibmet hui aktiivvalaččat váhnemiid ektui ja 	addet 	mánáide giellafálaldagaid dadjat nuvttá . ¶
	Addet 	luonddu čábbáid ruovttoluotta álbmogii ! ¶
Dát lea duođai jearaldat maid sáhttá jearrat , muhto eai dáidde fápmoolbmot beroštit nu ollu das , nu guhká go eai leat stuorát ekonomalaš beroštumit go dat ahte álgoálbmogiidda 	addet 	rievtti ealli nu movt sii hálidit iežaset ruovttoriikain , ON olmmošvuoigatvuođajulggaštusa mielde . ¶
EUas leat njuolggadusat mat 	addet 	speahkastan vejolašvuođaid lágain ja njuolggadusain jus leš borramuš dahje eará biebmoávdnasat mat leat vuođđuduvvon árbevirolašvugiide ja erenoamáš kultuvrii . ¶
Dat mii lea dovdomearkan ovdáneamis leat njeallje oasi mat iešguđetládje 	addet 	rámmaid faláštallamii visuála ja dáidaga ja kultuvrra earenoamáš ovdanbuktimis ja manifisteremis . ¶
Klima ja luondu Davviguovllut 	addet 	viiddis ja áibbas earenoamáš rámmaid dáiddabuvttadeapmái ja gaskkusteapmái . ¶
Vaikko vel Lode ii leat dovdan sámiid dahje sámi kultuvrra nu bures , de dattetge leat su sárgosat hui áššálaččat ja 	addet 	buori gova dalá davvisámi biktasiid birra . ¶
Lea doarvái ahte muhtumat dain dievdduin geat jienastedje kvoterema ovddas , geassádit nominašuvdnaproseassas ja 	addet 	iežaset saji nissonkandidáhttii . ¶
Jumežat Čiekŋalis jurdagat 	addet 	dutnje ođđa ipmárdusa erenoamážit persovnnalaš áššiid dáfus . ¶
Fertet leat gozuid alde ja leat várrogas buot lohpádusaiguin maid earát 	addet 	dutnje . ¶
– In lean goassige vuordán ahte munnje 	addet 	gudnibálkkašumi , logai Guttorm dalá maŋŋá bálkkašumi juohkima mannan duorastateahkeda . ¶
ILLUDA : Duojár , duodjedutki ja 1. amanueansa duojis Gunvor Guttorm illuda go su leat atnán nu árvvus ahte 	addet 	Israel Ruong stipeandda . ¶
Du nástegovas leat olu positiiva planehtat ja dat 	addet 	dutnje buriid vejolašvuođaid gulahallat earáiguin bajit dásis . ¶
Don 	addet 	munnje buorre idea mainna mun áiggun bargat buorebut , lohpidii ministtar sámi bárdnái gii su gažadii Kárášjoga kulturviesus . ¶
JURDDAŠAN : – Go jurddašan maŋos maid lean beassan ovddidit ja vásihit de 	addet 	dat fámu ain eallit , lohká Hánsa ¶
Muhto go muittaša maŋos maid son lea beassan ovddidit ja vásihit de muittut 	addet 	fámu ain eallit ovddosguvlui . ¶
Klemet Erland Hætta lohká ahte sii dihtomielalaččat vuoruhit maid smávva valáštallamiid go veardidit geasa 	addet 	valáštallanstipeanda . ¶
Ja mánát 	addet 	dutnje hui ollu ilu dál . ¶
Dát 	addet 	vuoigatvuođaid álbmogii ohcat ruđaid ealáhusovdánahttimii , buvttadandoarjaga , álggahanstipeanda jna. . ¶
Dát 	addet 	vuoigatvuođaid álbmogii ohcat ruđaid ealáhusovdánahttimii , buvttadandoarjaga , álggahanstipeanda jna. . ¶
Dás sáhttet šaddat stuora sosiála váttisvuođat , jáhkká Hætta , gii ii loga suohkana fállat eará heahteveahki go dan maid 	addet 	sosialkantuvrra bokte . ¶
Ja guovddáža gávppit 	addet 	nuvttá muorjemáihlli , mandariinnaid ja bihpporgáhkuid , dadjá Dina Maurstad . ¶
Ii leat vuos mearriduvvon makkár eavttuid vuođul 	addet 	doarjagiid dahje man ollu galgá sáhttit oažžut . ¶
HÁLIDA GIDDET MÁĐIID : Hartvig Hansen ( Olgeš ) jáhkká šaddat unnit bievlavuodjima jos gidde máđiid ja jos dušše guovlluássiide 	addet 	sierralobiid . ¶
Mun jáhkán Terje Tretnes ferte háleštit iežas ovttasbargoassálastiiguin Sámedikkis oažžun dihte dieđuid mat 	addet 	girját gova prošeavttas . ¶
Muhtimat maid 	addet 	dálkasiid iežaset elliide vai jaskkodit veahá . ¶
– 	Addet 	nuvttá aviissa ¶
Klimenko ii loga olbmuid dárbbašit verrošeamis ballat jus 	addet 	ruđa Rukses Ruossa bøssaide . ¶
Dákkár sávaldagat 	addet 	juohkehažžii buriid dovdduid ahte olbmot beroštit mis . ¶
Jus boađášežžet váttisvuođat de dat 	addet 	dutnje liibba čájehit maid don duođai máhtát . ¶
Báikkálaš energiijačielggadeami ulbmil lea láhčit diliid energiijačovdosiidda mat sestet birrasa ja mat 	addet 	servodatekonomalaš bohtosiid oanehis ja guhkes áiggis suohkana guovlluid siskkobealde . ¶
Dan láhkai áigot addit bargonávccahisvuođapenšunisttaide vejolašvuođa geahččalit barggu , ja bargonávccahisvuođapenšuvnna 	addet 	doarjjan bargoaddái . ¶
Go Sámi eananosiid privatisere de masset sápmelaččat iežaset árbevirolaš eanan- ja čázádatvuoigatvuođaid ja daid luondduriggodagaid maid dat 	addet 	. ¶
Eaige dat galgga geavahuvvot danin mat 	addet 	ovttaskas olbmuide bivdin ja oaggunvuoigatvuođaid ja eará luonddu buriid háhkan vuoigatvuođaid . ¶
Muhtin vánhemat 	addet 	mánáide lobi geahččat videoid , muhto mánát gehččet suoli maid . ¶
« Báikegullevašvuohta , historjjálaš vuoigatvuođat ja lagasvuohta » 	addet 	rievtti . ¶
Álbmotrievttalaš njuolggadusat 	addet 	sápmelaččaide iešmearridanvuoigatvuođa . ¶
Dat buoremus juste dál lea jus bijat áiggi ja návccaid dakkár bargguide mat 	addet 	dutnje juoidá dáiddalaččat lagamus boahtteáiggis . ¶
Buori buresbirgenservodagas leat dakkár ortnegat maidda olmmoš ii láhppo , ja mat 	addet 	olbmuide oadjebasvuođa ja árvvu , ja mat dan seammás dagahit áššiid álkibun . ¶
Muhto sáhttá orrut hui miella bargat daid buriid evttohusaid mielde maid du olbmát 	addet 	. ¶
Guovdageainnu Olgeš lea erenoamáš duhtavaš go dálá ráđđehus lea huksen ođđa prinsihpa buhtadusaid oktavuođas , namalassii ahte negatiiva váikkuhusat skuvlavázzima áiggis , dan dihte go lei 2. máilmmesoahti ja dáruiduhttin , 	addet 	vuoigatvuođa buhtadussii . ¶
Dispalávdegoddi lea maid hui dárkil dainna geasa sii 	addet 	vuodjinlobi . ¶
Fápmofitnodagaid dábálaš eavttut goallosteapmái , neahttaláigui ja elfámu fievrredeapmái , 	addet 	neahttaeaiggádii lobi mannat olbmuid eananopmodagaide ortnegis doalahit jođasrusttegiid . ¶
Sámi girjjiid olggosaddin politihkka leamaš ahte girjjiid 	addet 	olggos dušše orginála gilli , nuppiin sániin , dat eai jorgaluvvo . ¶
Dál leat garra dovddut dus ja romantihkkalaš vásáhusat 	addet 	dutnje ođđa jurdagiid . ¶
Spiehkastagat suorggahit ja suhttadit , muhto 	addet 	maid ođđa jurdagiid ja fuomášumii maid ovdal ii leat vásihan . ¶
Dát guokte bihtá maid 	addet 	dovdduid gos olmmoš ieš álgá iežas siskkáldas dovdduid guorahallat , ja fuobmá ahte ii dattetge lean nu mo lei jurddašan . ¶
Ja eanemusat galggat bargat dakkár doaimmaiguin mat 	addet 	dutnje dietnasa dainna lágiin ahte beasat vásihit dáidaga . ¶
Lea váttis 	addet 	ášši earáláhkai go ahte dát šaddá boađusin , jos namahuvvon hearrat ožžot dahtuset čađa - namalassii dahkat smávvafuođđobivddu ja lustaguollebivddu Finnmárkkus buot Norgga ássiid vuoigatvuohtan . ¶ERR
Liikká dovddasta ahte riikkaidgaskasaš soahpamušat 	addet 	fámu álgoálbmogiidda maid lea váttis badjelgeahččat . ¶
- Finnmárku lea erenoamáš rašši , ja go mii oažžut dieđuid ahte soames suohkanat 	addet 	vuodjinlobiid nu ahte eai iskka ge duohta fievrridandárbbu dahje sáhttá go luondu billašuvvat , de lea dat mohtorjohtolatlága ulbmiliid vuostá . ¶
D ienas maid luondduriggodagat 	addet 	dáid guovlluin galgá mannat sápmelaččaide . ¶
- Evttohusas leat ortnegat mat 	addet 	orohagaide vejolašvuođa čoavdit dákkár ¶
Galggat servvoštallat dakkár ustibiiguin geat 	addet 	dutnje movtta . ¶
Ja hoavddat áinnas 	addet 	dutnje ođđa álggu ja buriid vejolašvuođaid . ¶
VEJOLAŠVUOĐAT : Sverres leat divrra s vuojánat ja dat 	addet 	vejolašvuođaid geavahit CD:a , mobiila ja intercom:a ¶
- Oahppu lea oassi oahpaheaioahpus Levangeris , ja sámegielkurssat okta ja guokte 	addet 	oktiibuot 60 lohkančuoggá , muitala Terje Veimo . ¶
Nuorta-Finnmárkku boazodoallohálddahus biehttala máksimis Anne Line Antii beali doarjagiin , vaikko njuolggadusat 	addet 	vejolašvuođa juogadit doarjagiid guovtti sadjái náittusbáraide geain lea oktasaš doallu . ¶
Kommunikašuvdnateknologiija ja Internet 	addet 	olbmuide birra máilmmi vejolašvuođa seammalágan dihtui ja áiggeájanasfálaldagaide , ja miehtá máilmmi golaheaddjit johtet seamma gávppiin oastimin seamma buktagiid , maid leat gárvvistan seamma máŋggačearddalaš fitnodagat . ¶
Mu mielas lea dehálaš ahte sámiin let áviissat , mat 	addet 	sámiide vejolašvuođa muitalit áigeguovdilis áššiid birra ja maiddái girječálliid váttisvuođaid birra . ¶
- Mii válddiimet ieža oktavuođa mediain ja mun riŋgejin ieš politihkkáriidda Oslos mat sáhttet deattu bidjat oahpahusdepartementii vai 	addet 	lasi ruđa , lohká Turid . ¶
Muhto Inga heatta Skarvika mielas lea hui suddu go kulturfoanda ii leat stuorat , ja sávva guovddaš eiseváldit 	addet 	eambbo doarjaga boahtteáigai . ¶
Sávccadoalut eai leat eanet go 160 , muhto 	addet 	eanadoalus barggu 27% . ¶
GOZIHIT DÁRKILIT : Finnmárkku luonddugáhttenliht u jođiheaddji ii liiko go gielddat nu álkit 	addet 	bievlavuodjin lobiid . ¶
- Dan leat mii oaidnán diibmá ja ovddit jagiid , sii maid 	addet 	bievlavuodjinlobiid njealji mánnui háválassii . ¶
Son doaivu ahte olbmot dán guovllus váldet vuostá ja 	addet 	nu bures go jo lea vejolaš dieđuid báikenamain . ¶
Finnmárkku luonddugáhttenlihtu jođiheaddji ii loga leat dárbu buot dáid máđiide maid mielde gielddat 	addet 	vuodjinlobiid . ¶
Iige leat duohta nu movt birasgáhttenministtar čuoččuha , ahte gielddat 	addet 	sierralobiid vuodjit meahci gosa ihkiinassii olbmot ain hálidit . ¶
Norga lea oalát bázahallan Suoma ja Ruoŧa ektui jávreguliid buvttadeamis , vaikke leat ollu jávrrit mat 	addet 	stuorra vejolašvuođaid . ¶
Ráddjemat , mat 	addet 	vel eambbo ovdamuniid stuorra feastonuohttefatnasiidda ja stuorit márkanfámuide , sáhttet goaridit ássama ja eará ealáhuseallima mearrasámebáikkiin . ¶
Mu mielas lea baicca riekta ahte suohkanat 	addet 	dispensašuvnnaid sidjiide seamma láhkái go dan rádjái leat dahkan , lohká Anders J. H. Eira . ¶
- Ligge olbmo go dákkár ánssu 	addet 	munno dáiddabargui , lohká Gaup . ¶
Heatta mielas 	addet 	politihkkárat dakkár gova , ahte Sámedikkis lea vaikko man ollu ruhta . ¶
Dávjá 	addet 	dát lassi bargosajiid báikkálaččat . ¶
- Guolásteamis váldet eiseváldit vuoigatvuođaid ja eriid eret dain unnimus guolástanovttadagain ja 	addet 	stuorát osiid guolástanvuoigatvuođain ja eriin stuorra trolárfatnasiidda ja oamasteaddjiide . ¶
- Dát čájeha ahte suohkanat 	addet 	ollu dárbbašmeahttun vuodjinlobiid , lohká Dag Elvin Finnmárkku luonddugáhtten searvvi jođiheaddji NRKii . ¶
Fiinna máidnasiid ja luđiid 	addet 	midjiide . ¶
Sámekultuvrra oahput 	addet 	buriid vuođđodieđuid doaimmaheaddjái . ¶
- Málen ja lávlun heiveba oktii , go dat 	addet 	movtta ja luvvejit olbmo dovdočuol [ Author ID1 : at Mon Oct 3 11:30:00 2005 ] m maid . ¶
Dáinnalágiin artihkkalat 	addet 	lohkkiide vejolašvuođa háhkat dárbbašlaš lassi dieđuid sámi servodagas . ¶
Lean maiddái árvalan delegáhtat 	addet 	válddi jienastit muhtumiidda , nu ahte buot delegáhtat eai dárbbaš boahtit riikačoahkkimii . ¶
Vaikko maiddái lea vejolašvuohta geavahit juonalašvuođa dinestit ruđa johtilit , de leat realisttalaš hálddašeamit mat 	addet 	buoremus dietnasa . ¶
Iige sáhte leat stuorát go maid njuolggadusat 	addet 	lobi , 15 njealjehasmehtera . ¶
Tamiflu lea dálkkas maid 	addet 	olbmuide geat šaddet buohccit loddevirusiin , dassážiigo vaksiinna ráhkadit ja ožžot , dieđihit Folkehelseintituhtas . ¶
Statistihkka ja kvalitatiiva empiriija 	addet 	váivvit gova , man mii servodatberošteaddjit sáhttit gohčodit lagasbirrasa negatiivvalaš institušuvnnalaš ovdanbuvttan . ¶
Boahttevaš jagiid 	addet 	eambbo prošeavttat davvi-guovlluin olbmuide vejolašvuođa ain ássat dáppe . ¶
Tabealla čájeha ahte garraseamos ja losimus muorat , nugo beaika , 	addet 	eanemus lieggasa : ¶
Sisaboađut buoridit reserváhtaid infrastruktuvrra ja 	addet 	duháhiid mielde bargosajiid , dadjá Pensoneau . ¶
Go eai han sii áiggo iežaset ealáhusa stivret , dan sii 	addet 	Oslo-olbmuide hálddašit . ¶
Dán jagi lea fylkkaráđđi viiddidan ortnega mas 	addet 	vuođđodoarjaga sámi giella- ja kultuvraguovddážiidda Romssas , ja dán jagi lea Sáččá Sámi viessu ožžon measta 150.000 ruvnno Romssa fylkkagielddas . ¶
Suopma lea hárdán EU-politihkáriid go nu álkit 	addet 	gumppebivdinlobi Suomas go gumppet goddet beatnagiid ja šibihiid . ¶
- Lea somá go kundarat liikojit buori bálvalussii maid dát buvddat 	addet 	kundariidda . ¶
Sámi museumaide 	addet 	vihtta proseantta hadde- ja bálkágoargŋumiidda . ¶
Go burkehit áigu , de guollebiht áid galg á bidjat oktan dávttiiguin burkii , dávttit suddet vuoššamis ja 	addet 	buori smáhka guollái . ¶
- Skábmaseavdnjadasas 	addet 	juovlalávlagat ilolaš ja ráfálaš dovdduid , lohkaba oappášguovttos Kaarina Lehtonen ja Anna Valle . ¶
Dat geasuhit mu dál eanet , go dat 	addet 	stuorát friijavuođa sihke hámis ja hearvvas , dovddasta son . ¶
Girjjis gieđahallojuvvojit sámegielat bláđiid , áviissaid ja radio doaimmat , daid gaskavuohta váldoálbmoga dieđihangaskaomiide ja dan gova , maid joavkodieđihangaskaoamit 	addet 	sámiin ja sápmelašvuođas . ¶
- Dat 	addet 	vuodjinlobi vaikko man galli skohterii ovtta jávrái daid sáimmaid bidjat ja mun lean ieš juoŋastan , ja ii dat gal leat nu olu bargu ahte adnojit logináres ovtta sáimma bidjat , lohká son NRK Sámi Radios . ¶
Muhtumiid dat duvdet eret ealáhusas , ja earáide 	addet 	vuoigatvuođaid mat sis rievtti mielde eai oba livčče ge . ¶
Báikenamat 	addet 	maid lasi dieđuid boares navddašanguovlluid birra . ¶
Su mielas ii leat sin johtolagas váttisvuohta go 	addet 	huksenlobiid ovdal dálveorohagat leat formálalaččat juhkkojuvvon . ¶
Mánát 	addet 	ollu ilu ja positiiva vásáhusaid , muhto maiddái hástalusaid maid birra sáhttá leat buorre ságastallat earáiguin . ¶
Danne sávan ahte olbmot 	addet 	midjiide dán girdái gullevaš osiid jus sis leat vuorkkás dakkárat , ávžžuha museuma konserváhtor Birger Larsen . ¶
Dát 	addet 	buriid vejolašvuođaid gávdnat justa maid don hálidat ja mii lea du miela mielde fálaldat . ¶
Dát barggut 	addet 	ollu vejolašvuođaid rabas ilmmis bargat , ja dalle fertet gierdat olgoáimmu . ¶
Seammas 	addet 	doalu Inkeri Eira Fallåsii . ¶
- Sámi suohkanat 	addet 	eanemus dispensašuvnnaid ja danne leat doppe eanas váidagat maiddái . ¶
Beasat oaidnit ahte bargu buktá bohtosiid , ja leat jámma ođđa heammástusat mat 	addet 	ođđa vejolašvuođaid . ¶
	Addet 	parodiija ja karakteristihkaid iežamet čeahpes revyjoavkkuide . ¶
čállinkurssaide ja 	addet 	sidjiide vaikko nuvttá lohkat Min Áiggi . ¶
Boaresvuohki mearkkaša earret eará ahte konfirmánttat biehttalit beargala ja buot su daguid , ja 	addet 	báhppii gieđa dan nala . ¶
« Liegganeamen Árktisa čuozahusat » 	addet 	ollu dieđuid máilmmeviidosaš váttisvuođa birra . ¶
- Luossaveajehat gorgŋejit dakkár jogažiidda gos lea divrevalljivuohta biebmun ja seammás šattut 	addet 	suoji , čilge Johansen . ¶
-- Luossaveajehat gorgnejit dákkár jogažiide gos lea divrevalljivuohta biebmun ja seammás šattut 	addet 	suoji , čilge Johansen . ¶
Hálidusat maid dál ovdanbuvttát , 	addet 	boahtteáigái návccaid ja duktejit eatnama , nu ahte hálidusat ollašuvvet . ¶
Vaikko livččii vejolašvuohta juonalašvuođain faskkastit johtilis vuoittu , de 	addet 	realisttalaš vuoruheamit eanemus vuoittu . ¶
- Oahppoplánat 	addet 	ollislaš ja čađačuovvu oahpahusfálaldaga sámegielas olles vuođđooahpahussii ja sáhttá mearkkašit sámegiela nannema , loahpaha Jonassen . ¶
- Eanaš dán áigge olbmuin ii leat doarvái máhttu šattuid dálkkodanávdnasiid birra ja unnit vel daid lassi váikkuhusain , mahkáš mirkkodahttet rupmaša , 	addet 	luhčadávdda dahje eará váivviid , lohká son duođas . ¶
